path,mu_amp,sd_amp,p_valid,mu_phase_vv,sd_phase_vv
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_1024_11264.npy,0.31100893020629883,0.49958336353302,0.9997406005859375,-0.08012014,1.810586929321289
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_1024_11776.npy,0.2547076642513275,0.23364795744419098,0.9996910095214844,-0.80083865,1.8138116598129272
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_1024_12288.npy,0.15264146029949188,0.1849629133939743,0.6814651489257812,-0.0054099434,1.5019056797027588
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_1024_12800.npy,0.0,0.0,0.0,0.0,0.0
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_1024_1536.npy,0.05801430717110634,0.03145018219947815,0.9974708557128906,1.2705593,1.817952036857605
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_1024_2048.npy,0.07624715566635132,0.04967515543103218,0.9980392456054688,-0.15152289,1.8078975677490234
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_1024_2560.npy,0.09470446407794952,0.06750499457120895,0.9983100891113281,1.1628128,1.8148891925811768
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_1024_3072.npy,0.09396866708993912,0.0656626746058464,0.9984474182128906,-2.1040158,1.8178164958953857
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_1024_3584.npy,0.09265536814928055,0.0665767714381218,0.9983673095703125,-0.6065126,1.8103604316711426
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_1024_4096.npy,0.07221641391515732,0.04766251519322395,0.9978790283203125,-0.09491859,1.8138797283172607
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_1024_4608.npy,0.07471927255392075,0.051805224269628525,0.9978713989257812,0.68114007,1.8151824474334717
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_1024_512.npy,0.07967229187488556,0.052612099796533585,0.9981956481933594,-2.8076444,1.8172862529754639
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_1024_5120.npy,0.08215543627738953,0.05882773548364639,0.9981651306152344,-1.5600857,1.8182045221328735
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_1024_5632.npy,0.07622095197439194,0.050884682685136795,0.9980583190917969,-2.2048752,1.8221780061721802
